cole_area_ubicacion_urbano;cole_bilingue_si;cole_calendario;cole_caracter;cole_cod_depto_ubicacion;cole_genero;cole_jornada;estu_cod_depto_presentacion;estu_edad;estu_genero_m;estu_privado_libertad_si;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_personashogar;fami_tieneautomovil_si;fami_tienecomputador_si;fami_tieneinternet_si;fami_tienelavadora_si;target
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;20.09;0;0;cuatro;secundaria (bachillerato) completa;secundaria (bachillerato) completa;estrato 5;3 a 4;1;1;1;1;0
1;0;0.10700737241428673;0.8067425381146661;0.22222222222222224;0.8930642044234486;0.2903156538544127;0.06666666666666668;19.72;0;0;tres;educación profesional completa;educación profesional completa;estrato 3;3 a 4;1;1;1;1;0
1;1;0.8645766230047957;0.8067425381146661;0.06666666666666668;0.035287381003507264;0.5832080738672966;0.06666666666666668;20.19;1;0;dos;educación profesional completa;educación profesional completa;estrato 4;3 a 4;1;1;1;1;1
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.2903156538544127;0.7888888888888889;19.5;1;0;tres;técnica o tecnológica completa;postgrado;estrato 3;3 a 4;1;1;1;1;1
0;1;0.8645766230047957;0.8067425381146661;0.6777777777777778;0.8930642044234486;0.5832080738672966;0.6777777777777778;19.29;1;0;dos;postgrado;educación profesional completa;estrato 6;3 a 4;1;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;20.61;1;0;cuatro;técnica o tecnológica completa;técnica o tecnológica completa;estrato 4;3 a 4;1;1;1;1;1
1;0;0.8645766230047957;0.11509555507837664;0.7888888888888889;0.8930642044234486;0.2903156538544127;0.7888888888888889;19.43;1;0;dos;técnica o tecnológica completa;educación profesional completa;estrato 3;1 a 2;1;1;1;1;1
0;0;0.8645766230047957;0.8067425381146661;0.03333333333333333;0.8930642044234486;0.03049173287524157;0.03333333333333333;21.57;1;0;dos;educación profesional completa;educación profesional completa;estrato 4;3 a 4;1;1;1;1;1
1;0;0.8645766230047957;0.11509555507837664;0.7888888888888889;0.8930642044234486;0.2903156538544127;0.7888888888888889;19.38;0;0;dos;técnica o tecnológica completa;secundaria (bachillerato) completa;estrato 3;3 a 4;1;1;1;1;0
0;0;0.8645766230047957;0.8067425381146661;0.22222222222222224;0.8930642044234486;0.5832080738672966;0.06666666666666668;20.1;1;0;tres;educación profesional incompleta;educación profesional completa;estrato 5;3 a 4;1;1;1;1;1
1;1;0.8645766230047957;0.8067425381146661;0.06666666666666668;0.07164841457304416;0.5832080738672966;0.06666666666666668;20.12;0;0;seis o mas;secundaria (bachillerato) incompleta;secundaria (bachillerato) incompleta;estrato 5;5 a 6;1;1;1;1;1
1;0;0.8645766230047957;0.11509555507837664;0.7888888888888889;0.8930642044234486;0.2903156538544127;0.7888888888888889;19.25;1;0;dos;educación profesional completa;educación profesional completa;estrato 3;3 a 4;1;1;1;1;0
1;0;0.10700737241428673;0.8067425381146661;0.22222222222222224;0.8930642044234486;0.2903156538544127;0.22222222222222224;21.59;1;0;tres;educación profesional completa;técnica o tecnológica completa;estrato 2;3 a 4;0;1;1;1;0
1;0;0.8645766230047957;0.11509555507837664;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;19.87;0;0;dos;primaria completa;primaria incompleta;estrato 2;3 a 4;0;0;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.06666666666666668;0.8930642044234486;0.5832080738672966;0.06666666666666668;19.34;0;0;dos;educación profesional completa;postgrado;estrato 5;3 a 4;1;1;1;1;1
1;0;0.10700737241428673;0.07136210722210293;0.9;0.8930642044234486;0.04988905590151027;0.9;18.56;0;0;dos;postgrado;técnica o tecnológica completa;estrato 1;3 a 4;0;1;1;1;1
1;0;0.8645766230047957;0.8067425381146661;0.4666666666666667;0.8930642044234486;0.2903156538544127;0.4666666666666667;20.42;0;0;dos;secundaria (bachillerato) completa;secundaria (bachillerato) incompleta;estrato 4;3 a 4;1;1;1;1;1
1;0;0.8645766230047957;0.11509555507837664;0.7888888888888889;0.8930642044234486;0.2903156538544127;0.7888888888888889;21.03;0;0;tres;secundaria (bachillerato) incompleta;secundaria (bachillerato) completa;estrato 2;5 a 6;0;1;1;1;1
1;1;0.8645766230047957;0.8067425381146661;0.06666666666666668;0.8930642044234486;0.5832080738672966;0.22222222222222224;20.33;0;0;cuatro;educación profesional completa;postgrado;estrato 5;5 a 6;1;1;1;1;1
1;0;0.8645766230047957;0.8067425381146661;0.03333333333333333;0.8930642044234486;0.5832080738672966;0.03333333333333333;20.67;0;0;tres;educación profesional completa;educación profesional completa;estrato 5;3 a 4;1;1;1;1;1
1;0;0.8645766230047957;0.07136210722210293;0.7888888888888889;0.8930642044234486;0.2903156538544127;0.7888888888888889;20.13;0;0;tres;técnica o tecnológica incompleta;educación profesional incompleta;estrato 3;3 a 4;0;1;1;1;0
1;0;0.8645766230047957;0.11509555507837664;0.7888888888888889;0.8930642044234486;0.03049173287524157;0.7888888888888889;19.44;0;0;cuatro;secundaria (bachillerato) incompleta;secundaria (bachillerato) completa;estrato 4;3 a 4;1;1;1;1;0
1;0;0.028416004580917614;0.8067425381146661;0.06666666666666668;0.8930642044234486;0.04988905590151027;0.06666666666666668;19.04;1;0;dos;secundaria (bachillerato) incompleta;secundaria (bachillerato) incompleta;estrato 3;5 a 6;0;1;1;1;0
1;0;0.10700737241428673;0.8067425381146661;0.5444444444444444;0.8930642044234486;0.04988905590151027;0.5444444444444444;21.72;0;0;dos;técnica o tecnológica completa;no sabe;estrato 2;3 a 4;0;0;0;1;0
1;1;0.8645766230047957;0.8067425381146661;0.06666666666666668;0.8930642044234486;0.5832080738672966;0.06666666666666668;21.25;1;0;dos;postgrado;postgrado;estrato 4;1 a 2;1;1;1;1;1
1;0;0.8645766230047957;0.11509555507837664;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;20.8;1;0;tres;secundaria (bachillerato) completa;secundaria (bachillerato) completa;estrato 3;5 a 6;0;0;1;0;1
1;0;0.10700737241428673;0.07136210722210293;0.11111111111111113;0.8930642044234486;0.2903156538544127;0.11111111111111113;21.61;1;0;tres;secundaria (bachillerato) incompleta;secundaria (bachillerato) incompleta;estrato 2;5 a 6;0;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.03333333333333333;0.8930642044234486;0.5832080738672966;0.03333333333333333;20.52;1;0;tres;educación profesional completa;educación profesional completa;estrato 5;3 a 4;1;1;1;1;1
1;0;0.8645766230047957;0.11509555507837664;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;19.16;0;0;tres;educación profesional completa;no sabe;estrato 3;3 a 4;0;1;1;1;1
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.07164841457304416;0.5832080738672966;0.7888888888888889;19.77;0;0;tres;educación profesional completa;educación profesional incompleta;estrato 4;3 a 4;1;1;1;1;1
1;0;0.8645766230047957;0.8067425381146661;0.0;0.07164841457304416;0.5832080738672966;0.0;19.26;0;0;tres;postgrado;postgrado;estrato 6;5 a 6;1;1;1;1;1
0;0;0.8645766230047957;0.8067425381146661;0.22222222222222224;0.8930642044234486;0.5832080738672966;0.06666666666666668;20.73;0;0;tres;educación profesional completa;educación profesional completa;estrato 4;3 a 4;1;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.2903156538544127;0.7888888888888889;19.01;0;0;tres;educación profesional completa;educación profesional completa;estrato 3;3 a 4;0;1;1;1;0
0;1;0.8645766230047957;0.8067425381146661;0.06666666666666668;0.8930642044234486;0.5832080738672966;0.06666666666666668;20.46;1;0;cuatro;postgrado;educación profesional completa;estrato 5;5 a 6;1;1;1;1;1
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;18.95;1;0;dos;educación profesional completa;educación profesional completa;estrato 3;3 a 4;1;1;1;1;1
1;0;0.8645766230047957;0.07136210722210293;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;18.87;0;0;dos;educación profesional completa;educación profesional completa;estrato 2;3 a 4;0;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.03049173287524157;0.7888888888888889;19.86;1;0;cuatro;secundaria (bachillerato) completa;secundaria (bachillerato) completa;estrato 3;3 a 4;1;1;1;1;0
1;1;0.8645766230047957;0.8067425381146661;0.06666666666666668;0.8930642044234486;0.5832080738672966;0.06666666666666668;20.68;0;0;tres;educación profesional completa;educación profesional completa;estrato 3;3 a 4;1;1;1;1;1
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;19.63;1;0;dos;educación profesional completa;educación profesional completa;estrato 3;3 a 4;1;1;1;1;0
1;1;0.8645766230047957;0.8067425381146661;0.7;0.8930642044234486;0.5832080738672966;0.7;20.53;0;0;tres;secundaria (bachillerato) completa;secundaria (bachillerato) completa;estrato 6;3 a 4;1;1;1;1;0
1;0;0.028416004580917614;0.8067425381146661;0.06666666666666668;0.8930642044234486;0.03049173287524157;0.06666666666666668;21.24;0;0;tres;educación profesional completa;educación profesional completa;estrato 6;3 a 4;1;1;1;1;1
1;1;0.8645766230047957;0.8067425381146661;0.06666666666666668;0.8930642044234486;0.5832080738672966;0.22222222222222224;20.65;1;0;cuatro;educación profesional incompleta;postgrado;estrato 5;3 a 4;1;1;1;1;1
0;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;20.35;0;0;dos;técnica o tecnológica incompleta;secundaria (bachillerato) incompleta;estrato 3;3 a 4;0;1;1;1;0
0;1;0.8645766230047957;0.8067425381146661;0.22222222222222224;0.8930642044234486;0.5832080738672966;0.06666666666666668;21.93;0;0;tres;educación profesional completa;educación profesional completa;estrato 6;1 a 2;1;1;1;1;1
1;0;0.8645766230047957;0.07136210722210293;0.06666666666666668;0.035287381003507264;0.5832080738672966;0.06666666666666668;20.21;1;0;tres;postgrado;postgrado;estrato 5;5 a 6;1;1;1;1;1
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.04988905590151027;0.7888888888888889;25.0;1;0;uno;técnica o tecnológica completa;educación profesional completa;estrato 3;3 a 4;1;1;1;1;0
1;1;0.8645766230047957;0.8067425381146661;0.0888888888888889;0.8930642044234486;0.2903156538544127;0.0888888888888889;19.82;0;0;tres;educación profesional completa;educación profesional completa;estrato 4;3 a 4;1;1;1;1;1
1;0;0.8645766230047957;0.11509555507837664;0.7888888888888889;0.8930642044234486;0.03049173287524157;0.7888888888888889;19.66;1;0;dos;técnica o tecnológica completa;postgrado;estrato 3;3 a 4;1;1;1;1;0
1;0;0.8645766230047957;0.07136210722210293;0.7888888888888889;0.8930642044234486;0.2903156538544127;0.7888888888888889;20.85;1;0;cuatro;educación profesional completa;educación profesional completa;estrato 3;3 a 4;0;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.15555555555555556;0.8930642044234486;0.2903156538544127;0.15555555555555556;19.58;1;0;dos;educación profesional completa;educación profesional completa;estrato 2;3 a 4;0;0;1;0;0
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;20.15;0;0;tres;educación profesional completa;educación profesional completa;estrato 5;3 a 4;1;1;1;1;0
0;0;0.8645766230047957;0.8067425381146661;0.22222222222222224;0.8930642044234486;0.5832080738672966;0.06666666666666668;19.43;0;0;tres;educación profesional completa;educación profesional completa;estrato 4;3 a 4;1;1;1;1;0
1;1;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;20.64;1;0;dos;educación profesional completa;educación profesional completa;estrato 5;1 a 2;1;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.2903156538544127;0.7888888888888889;19.09;0;0;tres;educación profesional completa;educación profesional completa;estrato 3;3 a 4;0;1;1;1;0
0;1;0.8645766230047957;0.8067425381146661;0.6444444444444445;0.8930642044234486;0.5832080738672966;0.6444444444444445;20.21;0;0;tres;educación profesional completa;educación profesional completa;estrato 5;3 a 4;1;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.06666666666666668;0.8930642044234486;0.5832080738672966;0.06666666666666668;20.65;1;0;tres;postgrado;postgrado;estrato 4;3 a 4;1;1;1;1;1
0;0;0.8645766230047957;0.8067425381146661;0.0;0.8930642044234486;0.5832080738672966;0.0;19.62;0;0;tres;educación profesional completa;educación profesional completa;estrato 6;5 a 6;1;1;1;1;1
1;0;0.8645766230047957;0.07136210722210293;0.7888888888888889;0.8930642044234486;0.2903156538544127;0.7888888888888889;19.51;0;0;tres;secundaria (bachillerato) incompleta;educación profesional completa;estrato 3;3 a 4;1;0;1;1;0
0;1;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;20.89;0;0;cuatro;postgrado;educación profesional completa;estrato 5;5 a 6;1;1;1;1;1
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.2903156538544127;0.7888888888888889;22.86;1;0;dos;secundaria (bachillerato) incompleta;secundaria (bachillerato) incompleta;estrato 2;3 a 4;0;0;0;0;0
1;1;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;20.98;1;0;cinco;postgrado;secundaria (bachillerato) completa;estrato 5;5 a 6;1;1;1;1;1
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;19.71;1;0;tres;educación profesional completa;educación profesional completa;estrato 3;3 a 4;1;1;1;1;0
0;1;0.8645766230047957;0.8067425381146661;0.6444444444444445;0.8930642044234486;0.5832080738672966;0.6444444444444445;20.33;1;0;tres;educación profesional completa;educación profesional completa;sin estrato;5 a 6;1;1;1;1;0
1;0;0.10700737241428673;0.8067425381146661;0.03333333333333333;0.8930642044234486;0.5832080738672966;0.03333333333333333;19.49;0;0;cuatro;educación profesional completa;educación profesional completa;estrato 5;5 a 6;1;1;1;1;0
0;0;0.8645766230047957;0.8067425381146661;0.22222222222222224;0.8930642044234486;0.5832080738672966;0.06666666666666668;20.16;0;0;tres;no sabe;no sabe;estrato 3;3 a 4;1;1;1;1;1
0;1;0.8645766230047957;0.8067425381146661;0.0;0.8930642044234486;0.5832080738672966;0.0;20.45;1;0;tres;educación profesional completa;postgrado;estrato 6;3 a 4;1;1;1;1;1
0;0;0.8645766230047957;0.8067425381146661;0.0;0.8930642044234486;0.5832080738672966;0.0;19.45;0;0;cuatro;secundaria (bachillerato) completa;educación profesional incompleta;estrato 6;5 a 6;1;1;1;1;1
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;19.94;1;0;cinco;educación profesional completa;técnica o tecnológica completa;estrato 3;7 a 8;1;1;1;1;0
0;0;0.8645766230047957;0.8067425381146661;0.22222222222222224;0.8930642044234486;0.5832080738672966;0.06666666666666668;21.2;0;0;cinco;postgrado;postgrado;estrato 4;5 a 6;1;1;1;1;1
1;0;0.10700737241428673;0.8067425381146661;0.14444444444444446;0.8930642044234486;0.02311931858850476;0.14444444444444446;22.26;0;0;tres;secundaria (bachillerato) completa;no aplica;estrato 1;3 a 4;1;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;20.64;0;0;tres;técnica o tecnológica completa;educación profesional completa;estrato 6;3 a 4;1;1;1;1;1
1;1;0.8645766230047957;0.8067425381146661;0.03333333333333333;0.8930642044234486;0.5832080738672966;0.03333333333333333;20.36;0;0;tres;educación profesional completa;educación profesional incompleta;estrato 5;3 a 4;1;1;1;1;1
1;0;0.8645766230047957;0.07136210722210293;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;18.88;0;0;cuatro;educación profesional completa;secundaria (bachillerato) completa;estrato 3;5 a 6;0;1;1;1;0
0;1;0.8645766230047957;0.8067425381146661;0.22222222222222224;0.07164841457304416;0.5832080738672966;0.06666666666666668;21.0;0;0;cuatro;no sabe;no sabe;estrato 5;3 a 4;1;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;19.57;0;0;tres;educación profesional completa;no sabe;estrato 4;3 a 4;1;0;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.035287381003507264;0.5832080738672966;0.7888888888888889;19.68;1;0;dos;educación profesional completa;educación profesional completa;estrato 2;3 a 4;1;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;21.58;0;0;tres;educación profesional completa;educación profesional completa;estrato 5;3 a 4;1;1;1;1;1
1;0;0.8645766230047957;0.11509555507837664;0.7888888888888889;0.8930642044234486;0.2903156538544127;0.7888888888888889;19.59;0;0;tres;postgrado;secundaria (bachillerato) completa;estrato 3;3 a 4;1;1;1;1;0
1;0;0.10700737241428673;0.8067425381146661;0.5222222222222223;0.8930642044234486;0.04988905590151027;0.5222222222222223;21.3;0;0;tres;secundaria (bachillerato) completa;secundaria (bachillerato) completa;estrato 2;5 a 6;0;1;1;1;0
1;1;0.8645766230047957;0.07136210722210293;0.06666666666666668;0.8930642044234486;0.5832080738672966;0.06666666666666668;20.87;0;0;tres;postgrado;no sabe;estrato 6;3 a 4;1;1;1;1;1
1;0;0.028416004580917614;0.8067425381146661;0.06666666666666668;0.8930642044234486;0.2903156538544127;0.06666666666666668;20.88;1;0;cuatro;educación profesional completa;no sabe;estrato 3;5 a 6;1;1;1;1;0
1;0;0.8645766230047957;0.11509555507837664;0.7888888888888889;0.8930642044234486;0.5832080738672966;0.7888888888888889;20.11;0;0;cuatro;educación profesional incompleta;educación profesional incompleta;estrato 3;5 a 6;1;1;1;1;0
1;0;0.8645766230047957;0.07136210722210293;0.7888888888888889;0.8930642044234486;0.02297616491303414;0.7888888888888889;20.3;0;0;cuatro;educación profesional incompleta;postgrado;estrato 3;5 a 6;1;1;1;1;0
1;0;0.8645766230047957;0.8067425381146661;0.15555555555555556;0.07164841457304416;0.2903156538544127;0.15555555555555556;21.11;1;0;cuatro;educación profesional incompleta;educación profesional completa;estrato 5;3 a 4;1;1;1;1;0
1;1;0.8645766230047957;0.8067425381146661;0.03333333333333333;0.8930642044234486;0.5832080738672966;0.03333333333333333;21.54;0;0;dos;educación profesional completa;educación profesional completa;estrato 6;3 a 4;1;1;1;1;0
0;0;0.10700737241428673;0.8067425381146661;0.9888888888888889;0.8930642044234486;0.2903156538544127;0.9888888888888889;22.54;1;0;cuatro;ninguno;ninguno;sin estrato;3 a 4;0;0;0;0;0
